frame,time_s,shape_index,side,clearance_to_table_top_m,center_x_m,center_y_m,center_z_m
100,3.3350000000000004,45,left,0.07602359354496002,-0.024966489523649216,-0.22849375009536743,0.28223201632499695
100,3.3350000000000004,46,left,0.04294109344482422,-0.0344969742000103,-0.23002435266971588,0.25628089904785156
100,3.3350000000000004,47,left,0.029373377561569214,-0.0367463082075119,-0.21764223277568817,0.24226464331150055
100,3.3350000000000004,50,right,0.08022122085094452,0.0016614531632512808,-0.12697811424732208,0.29452258348464966
100,3.3350000000000004,51,right,0.09418313205242157,0.0008041749242693186,-0.14036281406879425,0.3003915548324585
100,3.3350000000000004,52,right,0.06352819502353668,-0.003715347498655319,-0.1247568354010582,0.2779715061187744
100,3.3350000000000004,53,right,0.04783560335636139,-0.010546133853495121,-0.12804242968559265,0.2607268691062927
101,3.3683500000000004,44,left,0.057568058371543884,-0.030291378498077393,-0.23729586601257324,0.27190324664115906
101,3.3683500000000004,45,left,0.07606761157512665,-0.02450871281325817,-0.22878487408161163,0.2823173403739929
101,3.3683500000000004,46,left,0.04304550588130951,-0.03414582461118698,-0.23006224632263184,0.2563919425010681
101,3.3683500000000004,47,left,0.029496297240257263,-0.03619871661067009,-0.2176017016172409,0.24241508543491364
101,3.3683500000000004,50,right,0.08045543730258942,0.00410811509937048,-0.127834290266037,0.2947906255722046
101,3.3683500000000004,51,right,0.0943775326013565,0.0030108815990388393,-0.14121560752391815,0.3006272614002228
101,3.3683500000000004,52,right,0.06380303204059601,-0.0012751962058246136,-0.12546563148498535,0.27826210856437683
101,3.3683500000000004,53,right,0.048111364245414734,-0.008220463059842587,-0.12857294082641602,0.2610301673412323
102,3.4017000000000004,44,left,0.05762617290019989,-0.030018001794815063,-0.23744021356105804,0.2719953954219818
102,3.4017000000000004,45,left,0.07612179219722748,-0.024040037766098976,-0.22907033562660217,0.2824136018753052
102,3.4017000000000004,46,left,0.043161869049072266,-0.03378061205148697,-0.23009179532527924,0.2565155327320099
102,3.4017000000000004,47,left,0.029631882905960083,-0.035636525601148605,-0.21755628287792206,0.24257822334766388
102,3.4017000000000004,50,right,0.08069376647472382,0.006555256433784962,-0.12872368097305298,0.29506298899650574
102,3.4017000000000004,51,right,0.09457586705684662,0.005218567792326212,-0.1420971155166626,0.3008676767349243
102,3.4017000000000004,52,right,0.06408281624317169,0.0011671690735965967,-0.1262071132659912,0.2785578966140747
102,3.4017000000000004,53,right,0.048393502831459045,-0.005890275351703167,-0.12913352251052856,0.26133984327316284
103,3.4350500000000004,44,left,0.057696208357810974,-0.02973213791847229,-0.2375754415988922,0.27209964394569397
103,3.4350500000000004,45,left,0.07618622481822968,-0.023560937494039536,-0.229350745677948,0.2825208008289337
103,3.4350500000000004,46,left,0.04329025745391846,-0.033401764929294586,-0.2301136553287506,0.25665172934532166
103,3.4350500000000004,47,left,0.02978019416332245,-0.03506024181842804,-0.21750666201114655,0.2427540421485901
103,3.4350500000000004,50,right,0.08093585073947906,0.009001592174172401,-0.1296466886997223,0.29533928632736206
103,3.4350500000000004,51,right,0.09477792680263519,0.007426046766340733,-0.14300774037837982,0.30111250281333923
103,3.4350500000000004,52,right,0.06436727941036224,0.0036104663740843534,-0.1269817352294922,0.2788585126399994
103,3.4350500000000004,53,right,0.04868178069591522,-0.003556806594133377,-0.1297246217727661,0.26165562868118286
104,3.4684000000000004,44,left,0.05777807533740997,-0.02943243831396103,-0.2377014309167862,0.2722158432006836
104,3.4684000000000004,45,left,0.07626073062419891,-0.02307014912366867,-0.2296258807182312,0.2826387584209442
104,3.4684000000000004,46,left,0.04343050718307495,-0.033007945865392685,-0.23012766242027283,0.2568003833293915
104,3.4684000000000004,47,left,0.029941096901893616,-0.03446856886148453,-0.21745267510414124,0.24294239282608032
104,3.4684000000000004,50,right,0.0811813622713089,0.011447661556303501,-0.13060283660888672,0.2956191301345825
104,3.4684000000000004,51,right,0.09498335421085358,0.009633932262659073,-0.14394700527191162,0.3013613820075989
104,3.4684000000000004,52,right,0.06465591490268707,0.006055263336747885,-0.12778900563716888,0.27916350960731506
104,3.4684000000000004,53,right,0.048975780606269836,-0.0012194197624921799,-0.13034582138061523,0.26197707653045654
105,3.5017500000000004,44,left,0.05787234008312225,-0.029119327664375305,-0.23781868815422058,0.27234455943107605
105,3.5017500000000004,45,left,0.07634584605693817,-0.02256818115711212,-0.22989627718925476,0.28276801109313965
105,3.5017500000000004,46,left,0.0435832142829895,-0.032599594444036484,-0.23013438284397125,0.2569620609283447
105,3.5017500000000004,47,left,0.030115172266960144,-0.03386202082037926,-0.2173948734998703,0.24314382672309875
105,3.5017500000000004,50,right,0.08143050968647003,0.013892147690057755,-0.13159242272377014,0.29590272903442383
105,3.5017500000000004,51,right,0.09519235789775848,0.011840999126434326,-0.14491526782512665,0.30161452293395996
105,3.5017500000000004,52,right,0.06494911015033722,0.00850026123225689,-0.12862929701805115,0.279473215341568
105,3.5017500000000004,53,right,0.04927583038806915,0.001120646484196186,-0.13099752366542816,0.26230448484420776
106,3.5351000000000004,44,left,0.05797897279262543,-0.02879195287823677,-0.2379273921251297,0.2724857032299042
106,3.5351000000000004,45,left,0.07644151151180267,-0.022054268047213554,-0.23016202449798584,0.2829084098339081
106,3.5351000000000004,46,left,0.04374819993972778,-0.03217589110136032,-0.2301339954137802,0.25713661313056946
106,3.5351000000000004,47,left,0.030302271246910095,-0.03323984146118164,-0.21733340620994568,0.24335816502571106
106,3.5351000000000004,50,right,0.0816829651594162,0.016335029155015945,-0.1326151043176651,0.29618969559669495
106,3.5351000000000004,51,right,0.09540469944477081,0.014047317206859589,-0.14591218531131744,0.3018715977668762
106,3.5351000000000004,52,right,0.06524635851383209,0.010945447720587254,-0.12950225174427032,0.2797871232032776
106,3.5351000000000004,53,right,0.04958154261112213,0.003463434986770153,-0.13167941570281982,0.2626374363899231
107,3.5684500000000003,44,left,0.05809833109378815,-0.028450537472963333,-0.2380281686782837,0.27263957262039185
107,3.5684500000000003,45,left,0.0765480250120163,-0.02152871899306774,-0.2304237186908722,0.2830602526664734
107,3.5684500000000003,46,left,0.043925851583480835,-0.0317370779812336,-0.23012711107730865,0.2573243975639343
107,3.5684500000000003,47,left,0.03050278127193451,-0.03260233998298645,-0.2172689437866211,0.2435857355594635
107,3.5684500000000003,50,right,0.08193875849246979,0.018775243312120438,-0.1336713284254074,0.2964800000190735
107,3.5684500000000003,51,right,0.09562037885189056,0.016251903027296066,-0.1469382345676422,0.30213260650634766
107,3.5684500000000003,52,right,0.06554774940013885,0.01338977925479412,-0.13040834665298462,0.28010526299476624
107,3.5684500000000003,53,right,0.049893006682395935,0.005807960405945778,-0.1323920488357544,0.2629759609699249
108,3.6018000000000003,44,left,0.05823014676570892,-0.02809401974081993,-0.23812086880207062,0.27280592918395996
108,3.6018000000000003,45,left,0.07666514813899994,-0.02099054493010044,-0.2306811362504959,0.2832232713699341
108,3.6018000000000003,46,left,0.04411590099334717,-0.03128211200237274,-0.23011362552642822,0.25752514600753784
108,3.6018000000000003,47,left,0.03071637451648712,-0.031948529183864594,-0.21720129251480103,0.24382621049880981
108,3.6018000000000003,50,right,0.08219732344150543,0.02121306024491787,-0.13476037979125977,0.29677310585975647
108,3.6018000000000003,51,right,0.09583888947963715,0.01845511794090271,-0.14799274504184723,0.3023970127105713
108,3.6018000000000003,52,right,0.06585271656513214,0.015833541750907898,-0.1313469409942627,0.28042709827423096
108,3.6018000000000003,53,right,0.050209686160087585,0.00815456174314022,-0.13313476741313934,0.2633195221424103
109,3.6351500000000003,44,left,0.05837516486644745,-0.027722366154193878,-0.2382061630487442,0.27298542857170105
109,3.6351500000000003,45,left,0.07679350674152374,-0.020439807325601578,-0.23093493282794952,0.2833980917930603
109,3.6351500000000003,46,left,0.04431898891925812,-0.030810993164777756,-0.23009419441223145,0.25773948431015015
109,3.6351500000000003,47,left,0.03094378113746643,-0.03127848356962204,-0.21713116765022278,0.24408027529716492
109,3.6351500000000003,50,right,0.08245910704135895,0.023647557944059372,-0.13588272035121918,0.29706937074661255
109,3.6351500000000003,51,right,0.09606064856052399,0.020656129345297813,-0.1490761786699295,0.30266523361206055
109,3.6351500000000003,52,right,0.06616170704364777,0.018275823444128036,-0.13231845200061798,0.2807530164718628
109,3.6351500000000003,53,right,0.05053208768367767,0.010502386838197708,-0.13390809297561646,0.26366856694221497
110,3.6685000000000003,44,left,0.05853305757045746,-0.027335617691278458,-0.23828423023223877,0.27317774295806885
110,3.6685000000000003,45,left,0.07693280279636383,-0.019876614212989807,-0.23118522763252258,0.2835843563079834
110,3.6685000000000003,46,left,0.04453480243682861,-0.030323773622512817,-0.23006902635097504,0.25796711444854736
110,3.6685000000000003,47,left,0.031184673309326172,-0.030592307448387146,-0.2170587182044983,0.24434755742549896
110,3.6685000000000003,50,right,0.08272342383861542,0.026078008115291595,-0.1370379626750946,0.2973681092262268
110,3.6685000000000003,51,right,0.09628508985042572,0.022854285314679146,-0.15018820762634277,0.3029366433620453
110,3.6685000000000003,52,right,0.06647403538227081,0.02071591466665268,-0.1333225816488266,0.2810823321342468
110,3.6685000000000003,53,right,0.050859495997428894,0.012850776314735413,-0.13471174240112305,0.2640223801136017
111,3.7018500000000003,44,left,0.058704689145088196,-0.026932766661047935,-0.23835545778274536,0.27338364720344543
111,3.7018500000000003,45,left,0.0770837813615799,-0.019300051033496857,-0.23143233358860016,0.2837827801704407
111,3.7018500000000003,46,left,0.04476407170295715,-0.029819462448358536,-0.23003849387168884,0.2582087516784668
111,3.7018500000000003,47,left,0.03143976628780365,-0.029889069497585297,-0.2169843316078186,0.24462875723838806
111,3.7018500000000003,50,right,0.08299092948436737,0.02850448712706566,-0.13822612166404724,0.2976698875427246
111,3.7018500000000003,51,right,0.09651277959346771,0.02504975162446499,-0.15132886171340942,0.3032117784023285
111,3.7018500000000003,52,right,0.06679026782512665,0.023153912276029587,-0.13435934484004974,0.28141558170318604
111,3.7018500000000003,53,right,0.05119256675243378,0.015199895016849041,-0.13554580509662628,0.2643815577030182
112,3.7352000000000007,44,left,0.058889493346214294,-0.026513950899243355,-0.2384202927350998,0.27360260486602783
112,3.7352000000000007,45,left,0.07724593579769135,-0.01871032454073429,-0.23167666792869568,0.28399282693862915
112,3.7352000000000007,46,left,0.04500630497932434,-0.029298245906829834,-0.23000308871269226,0.25846388936042786
112,3.7352000000000007,47,left,0.03170856833457947,-0.02916903793811798,-0.21690845489501953,0.24492333829402924
112,3.7352000000000007,50,right,0.08326064050197601,0.030926067382097244,-0.13944710791110992,0.29797375202178955
112,3.7352000000000007,51,right,0.09674285352230072,0.027241690084338188,-0.15249812602996826,0.3034897446632385
112,3.7352000000000007,52,right,0.06710951030254364,0.025588883087038994,-0.13542871177196503,0.2817518711090088
112,3.7352000000000007,53,right,0.05153043568134308,0.01754884235560894,-0.13641028106212616,0.26474520564079285
113,3.7685500000000007,44,left,0.05908806622028351,-0.02607886865735054,-0.23847904801368713,0.27383509278297424
113,3.7685500000000007,45,left,0.07741977274417877,-0.0181072149425745,-0.23191848397254944,0.28421497344970703
113,3.7685500000000007,46,left,0.04526197910308838,-0.028759818524122238,-0.22996310889720917,0.25873300433158875
113,3.7685500000000007,47,left,0.031991586089134216,-0.028431951999664307,-0.21683141589164734,0.2452317625284195
113,3.7685500000000007,50,right,0.08353291451931,0.03334227204322815,-0.14070089161396027,0.29827994108200073
113,3.7685500000000007,51,right,0.09697563946247101,0.02942969650030136,-0.1536959558725357,0.30377084016799927
113,3.7685500000000007,52,right,0.06743203103542328,0.028020381927490234,-0.13653063774108887,0.2820914089679718
113,3.7685500000000007,53,right,0.05187337100505829,0.01989724114537239,-0.13730518519878387,0.26511356234550476
114,3.8019000000000007,44,left,0.05930061638355255,-0.0256270170211792,-0.2385321408510208,0.27408134937286377
114,3.8019000000000007,45,left,0.0776054710149765,-0.01749030128121376,-0.2321581095457077,0.28444936871528625
114,3.8019000000000007,46,left,0.045531317591667175,-0.02820371463894844,-0.229918971657753,0.2590163052082062
114,3.8019000000000007,47,left,0.032289013266563416,-0.02767741121351719,-0.21675358712673187,0.24555420875549316
114,3.8019000000000007,50,right,0.08380769193172455,0.03575276583433151,-0.14198724925518036,0.29858842492103577
114,3.8019000000000007,51,right,0.09721110761165619,0.03161352500319481,-0.15492220222949982,0.30405500531196594
114,3.8019000000000007,52,right,0.06775777041912079,0.030448080971837044,-0.13766495883464813,0.2824341356754303
114,3.8019000000000007,53,right,0.05222143232822418,0.022244812920689583,-0.13823039829730988,0.26548662781715393
115,3.8352500000000007,44,left,0.05952693521976471,-0.02515804022550583,-0.2385798990726471,0.2743411064147949
115,3.8352500000000007,45,left,0.07780276238918304,-0.016859296709299088,-0.23239582777023315,0.28469571471214294
115,3.8352500000000007,46,left,0.045813992619514465,-0.02762959524989128,-0.2298710197210312,0.2593134641647339
115,3.8352500000000007,47,left,0.03260056674480438,-0.02690514177083969,-0.2166752815246582,0.24589034914970398
115,3.8352500000000007,50,right,0.08408443629741669,0.03815717250108719,-0.14330600202083588,0.2988986074924469
115,3.8352500000000007,51,right,0.09744878113269806,0.033792875707149506,-0.15617671608924866,0.30434173345565796
115,3.8352500000000007,52,right,0.06808622181415558,0.032871611416339874,-0.13883152604103088,0.2827795445919037
115,3.8352500000000007,53,right,0.052574023604393005,0.0245912317186594,-0.1391858607530594,0.2658638060092926
116,3.8686000000000007,44,left,0.0597677081823349,-0.024671833962202072,-0.23862269520759583,0.27461498975753784
116,3.8686000000000007,45,left,0.0780123621225357,-0.01621418260037899,-0.23263198137283325,0.284954696893692
116,3.8686000000000007,46,left,0.046110764145851135,-0.027037378400564194,-0.2298196703195572,0.25962522625923157
116,3.8686000000000007,47,left,0.03292699158191681,-0.026115117594599724,-0.21659691631793976,0.24624088406562805
116,3.8686000000000007,50,right,0.08436359465122223,0.0405547171831131,-0.14465710520744324,0.29921087622642517
116,3.8686000000000007,51,right,0.09768904745578766,0.035967059433460236,-0.15745949745178223,0.30463138222694397
116,3.8686000000000007,52,right,0.06841780245304108,0.03529021888971329,-0.14003032445907593,0.28312796354293823
116,3.8686000000000007,53,right,0.05293165147304535,0.026935812085866928,-0.1401715725660324,0.2662455439567566
117,3.9019500000000007,44,left,0.06002281606197357,-0.0241679809987545,-0.23866108059883118,0.274902880191803
117,3.9019500000000007,45,left,0.07823406159877777,-0.015554605983197689,-0.23286698758602142,0.285226047039032
117,3.9019500000000007,46,left,0.04642140865325928,-0.02642667293548584,-0.2297654002904892,0.2599513530731201
117,3.9019500000000007,47,left,0.0332680344581604,-0.02530701644718647,-0.21651895344257355,0.2466055452823639
117,3.9019500000000007,50,right,0.08464471995830536,0.042945124208927155,-0.1460403949022293,0.29952478408813477
117,3.9019500000000007,51,right,0.09793160855770111,0.03813587874174118,-0.15877044200897217,0.3049235939979553
117,3.9019500000000007,52,right,0.06875206530094147,0.03770362585783005,-0.14126119017601013,0.2834789752960205
117,3.9019500000000007,53,right,0.0532938688993454,0.029278306290507317,-0.14118747413158417,0.2666313946247101
118,3.9353000000000007,44,left,0.06029205024242401,-0.023646552115678787,-0.23869521915912628,0.27520447969436646
118,3.9353000000000007,45,left,0.07846765220165253,-0.014880705624818802,-0.2331009954214096,0.28550955653190613
118,3.9353000000000007,46,left,0.04674573242664337,-0.025797581300139427,-0.2297084629535675,0.2602916359901428
118,3.9353000000000007,47,left,0.033623531460762024,-0.024480996653437614,-0.21644160151481628,0.24698412418365479
118,3.9353000000000007,50,right,0.08492733538150787,0.0453275628387928,-0.1474555879831314,0.2998397648334503
118,3.9353000000000007,51,right,0.09817586839199066,0.04029858484864235,-0.16010929644107819,0.30521777272224426
118,3.9353000000000007,52,right,0.06908847391605377,0.04011101648211479,-0.14252392947673798,0.28383198380470276
118,3.9353000000000007,53,right,0.053660228848457336,0.03161794692277908,-0.14223337173461914,0.2670208215713501
119,3.9686500000000007,44,left,0.06057630479335785,-0.02310660481452942,-0.23872585594654083,0.2755206823348999
119,3.9686500000000007,45,left,0.07871396839618683,-0.014191629365086555,-0.23333466053009033,0.2858060300350189
119,3.9686500000000007,46,left,0.0470845103263855,-0.025149164721369743,-0.22964955866336823,0.26064684987068176
119,3.9686500000000007,47,left,0.03399430215358734,-0.023636173456907272,-0.21636556088924408,0.2473773956298828
119,3.9686500000000007,50,right,0.08521212637424469,0.04770217090845108,-0.1489027440547943,0.30015650391578674
119,3.9686500000000007,51,right,0.09842260181903839,0.042455390095710754,-0.16147617995738983,0.3055146634578705
119,3.9686500000000007,52,right,0.0694277435541153,0.04251255840063095,-0.14381860196590424,0.2841877341270447
119,3.9686500000000007,53,right,0.05403141677379608,0.03395496681332588,-0.14330942928791046,0.26741451025009155
120,4.002000000000001,44,left,0.06087537109851837,-0.022548317909240723,-0.23875313997268677,0.27585121989250183
120,4.002000000000001,45,left,0.07897280156612396,-0.01348761934787035,-0.23356807231903076,0.2861151695251465
120,4.002000000000001,46,left,0.04743751883506775,-0.02448163740336895,-0.22958886623382568,0.26101675629615784
120,4.002000000000001,47,left,0.03438007831573486,-0.02277282625436783,-0.21629096567630768,0.2477850615978241
120,4.002000000000001,50,right,0.08549858629703522,0.050068046897649765,-0.1503814458847046,0.3004744350910187
120,4.002000000000001,51,right,0.09867139160633087,0.044605471193790436,-0.16287072002887726,0.3058137595653534
120,4.002000000000001,52,right,0.06976936757564545,0.0449073351919651,-0.14514480531215668,0.2845456302165985
120,4.002000000000001,53,right,0.05440695583820343,0.036288484930992126,-0.14441531896591187,0.26781195402145386
121,4.03535,44,left,0.06118945777416229,-0.02197152003645897,-0.2387777864933014,0.2761962413787842
121,4.03535,45,left,0.07924427092075348,-0.012768566608428955,-0.23380187153816223,0.28643712401390076
121,4.03535,46,left,0.04780498147010803,-0.02379484847187996,-0.22952710092067719,0.26140156388282776
121,4.03535,47,left,0.0347810834646225,-0.021890860050916672,-0.216218501329422,0.24820731580257416
121,4.03535,50,right,0.08578662574291229,0.05242466926574707,-0.1518917828798294,0.3007934093475342
121,4.03535,51,right,0.098921999335289,0.046748384833335876,-0.1642930656671524,0.3061148524284363
121,4.03535,52,right,0.0701131671667099,0.04729484021663666,-0.14650270342826843,0.2849055230617523
121,4.03535,53,right,0.05478678643703461,0.03861803933978081,-0.14555121958255768,0.2682130038738251
122,4.068700000000001,44,left,0.061518594622612,-0.021375715732574463,-0.23879998922348022,0.27655577659606934
122,4.068700000000001,45,left,0.07952843606472015,-0.012034047394990921,-0.2340361624956131,0.28677189350128174
122,4.068700000000001,46,left,0.04818683862686157,-0.023088328540325165,-0.22946445643901825,0.26180121302604675
122,4.068700000000001,47,left,0.03519730269908905,-0.02098986506462097,-0.21614836156368256,0.24864409863948822
122,4.068700000000001,50,right,0.0860760360956192,0.05477176606655121,-0.15343324840068817,0.30111321806907654
122,4.068700000000001,51,right,0.0991743952035904,0.048883937299251556,-0.16574275493621826,0.306417852640152
122,4.068700000000001,52,right,0.07045899331569672,0.04967482388019562,-0.1478917896747589,0.2852672040462494
122,4.068700000000001,53,right,0.0551706999540329,0.04094342142343521,-0.14671672880649567,0.2686174809932709
123,4.10205,44,left,0.06186307966709137,-0.02076053060591221,-0.23882022500038147,0.2769300639629364
123,4.10205,45,left,0.07982556521892548,-0.011283759959042072,-0.2342713475227356,0.28711968660354614
123,4.10205,46,left,0.04858340322971344,-0.022361712530255318,-0.2294013947248459,0.2622159719467163
123,4.10205,47,left,0.03562898933887482,-0.02006952464580536,-0.2160809487104416,0.249095618724823
123,4.10205,50,right,0.08636696636676788,0.05710906535387039,-0.15500567853450775,0.3014339506626129
123,4.10205,51,right,0.09942866861820221,0.05101191997528076,-0.16721971333026886,0.3067227900028229
123,4.10205,52,right,0.07080702483654022,0.052047014236450195,-0.14931194484233856,0.28563082218170166
123,4.10205,53,right,0.055558815598487854,0.04326441511511803,-0.14791178703308105,0.26902544498443604
124,4.135400000000001,44,left,0.0622229129076004,-0.020125895738601685,-0.23883908987045288,0.277319073677063
124,4.135400000000001,45,left,0.08013562858104706,-0.01051769033074379,-0.2345079630613327,0.2874804735183716
124,4.135400000000001,46,left,0.048994630575180054,-0.02161496877670288,-0.22933854162693024,0.26264581084251404
124,4.135400000000001,47,left,0.036076128482818604,-0.019129876047372818,-0.21601687371730804,0.2495618611574173
124,4.135400000000001,50,right,0.08665908873081207,0.05943591147661209,-0.1566089689731598,0.30175521969795227
124,4.135400000000001,51,right,0.09968452155590057,0.05313175171613693,-0.16872386634349823,0.3070293664932251
124,4.135400000000001,52,right,0.07115678489208221,0.05441075935959816,-0.15076309442520142,0.2859959006309509
124,4.135400000000001,53,right,0.055950865149497986,0.04558039456605911,-0.14913637936115265,0.2694365978240967
125,4.16875,44,left,0.06259842216968536,-0.01947169005870819,-0.23885704576969147,0.2777230441570282
125,4.16875,45,left,0.08045889437198639,-0.009735794737935066,-0.23474636673927307,0.2878544330596924
125,4.16875,46,left,0.049420759081840515,-0.020847996696829796,-0.2292763590812683,0.26309093832969666
125,4.16875,47,left,0.036538973450660706,-0.01817086711525917,-0.21595656871795654,0.25004300475120544
125,4.16875,50,right,0.08695240318775177,0.061751727014780045,-0.15824289619922638,0.3020770251750946
125,4.16875,51,right,0.09994207322597504,0.05524293705821037,-0.17025506496429443,0.30733761191368103
125,4.16875,52,right,0.07150839269161224,0.056765493005514145,-0.15224505960941315,0.28636252880096436
125,4.16875,53,right,0.05634687840938568,0.04789084568619728,-0.1503904014825821,0.2698509097099304
126,4.202100000000001,44,left,0.06298969686031342,-0.018797840923070908,-0.23887450993061066,0.2781420648097992
126,4.202100000000001,45,left,0.08079539239406586,-0.008938048034906387,-0.23498693108558655,0.2882416248321533
126,4.202100000000001,46,left,0.04986189305782318,-0.020060744136571884,-0.22921526432037354,0.2635514438152313
126,4.202100000000001,47,left,0.03701762855052948,-0.01719251275062561,-0.21590042114257812,0.2505391240119934
126,4.202100000000001,50,right,0.08724690973758698,0.0640559270977974,-0.15990719199180603,0.30239927768707275
126,4.202100000000001,51,right,0.10020117461681366,0.057344965636730194,-0.17181308567523956,0.3076474070549011
126,4.202100000000001,52,right,0.07186175882816315,0.05911063030362129,-0.15375761687755585,0.28673055768013
126,4.202100000000001,53,right,0.05674682557582855,0.05019521713256836,-0.15167367458343506,0.2702683210372925
127,4.23545,44,left,0.06339673697948456,-0.01810378208756447,-0.23889219760894775,0.2785761058330536
127,4.23545,45,left,0.08114518225193024,-0.00812396127730608,-0.23523026704788208,0.2886420488357544
127,4.23545,46,left,0.05031798779964447,-0.01925267092883587,-0.2291559875011444,0.26402729749679565
127,4.23545,47,left,0.03751207888126373,-0.016194306313991547,-0.2158491015434265,0.2510501742362976
127,4.23545,50,right,0.08754236996173859,0.06634843349456787,-0.16160181164741516,0.3027217388153076
127,4.23545,51,right,0.10046170651912689,0.059437815099954605,-0.1733979433774948,0.30795857310295105
127,4.23545,52,right,0.07221667468547821,0.06144611909985542,-0.15530072152614594,0.28709977865219116
127,4.23545,53,right,0.05715052783489227,0.05249349772930145,-0.15298624336719513,0.27068862318992615
128,4.268800000000001,44,left,0.06381972134113312,-0.017389493063092232,-0.23891021311283112,0.27902525663375854
128,4.268800000000001,45,left,0.08150838315486908,-0.007293557282537222,-0.23547635972499847,0.2890557646751404
128,4.268800000000001,46,left,0.05078919231891632,-0.0184237752109766,-0.2290986031293869,0.2645185589790344
128,4.268800000000001,47,left,0.03802238404750824,-0.015176319517195225,-0.21580266952514648,0.25157618522644043
128,4.268800000000001,50,right,0.08783866465091705,0.06862866133451462,-0.16332605481147766,0.3030441999435425
128,4.268800000000001,51,right,0.1007235199213028,0.06152096763253212,-0.17500904202461243,0.3082709014415741
128,4.268800000000001,52,right,0.07257293164730072,0.06377135217189789,-0.15687373280525208,0.2874699532985687
128,4.268800000000001,53,right,0.05755777657032013,0.0547851137816906,-0.15432755649089813,0.2711115777492523
129,4.302150000000001,44,left,0.06425894796848297,-0.0166543610394001,-0.23892910778522491,0.27948981523513794
129,4.302150000000001,45,left,0.08188526332378387,-0.0064462944865226746,-0.23572573065757751,0.2894830107688904
129,4.302150000000001,46,left,0.051275745034217834,-0.017573464661836624,-0.22904367744922638,0.2650255262851715
129,4.302150000000001,47,left,0.03854888677597046,-0.014138001017272472,-0.21576166152954102,0.25211745500564575
129,4.302150000000001,50,right,0.08813600242137909,0.07089652121067047,-0.16507971286773682,0.30336686968803406
129,4.302150000000001,51,right,0.10098691284656525,0.06359440833330154,-0.17664621770381927,0.30858466029167175
129,4.302150000000001,52,right,0.07293082773685455,0.06608626991510391,-0.15847647190093994,0.2878413796424866
129,4.302150000000001,53,right,0.057968899607658386,0.0570700503885746,-0.15569749474525452,0.2715374529361725
130,4.335500000000001,44,left,0.06471435725688934,-0.015898963436484337,-0.238949716091156,0.2799696922302246
130,4.335500000000001,45,left,0.08227576315402985,-0.0055827973410487175,-0.2359790951013565,0.28992369771003723
130,4.335500000000001,46,left,0.051777616143226624,-0.01670234650373459,-0.2289920598268509,0.26554811000823975
130,4.335500000000001,47,left,0.03909151256084442,-0.01308001484721899,-0.21572686731815338,0.252673864364624
130,4.335500000000001,50,right,0.08843396604061127,0.07315091043710709,-0.16686293482780457,0.30368930101394653
130,4.335500000000001,51,right,0.10125146806240082,0.0656571015715599,-0.17830967903137207,0.3088994026184082
130,4.335500000000001,52,right,0.0732899159193039,0.06838975846767426,-0.16010913252830505,0.2882135212421417
130,4.335500000000001,53,right,0.05838344991207123,0.05934721603989601,-0.15709629654884338,0.27196580171585083
131,4.368850000000001,44,left,0.06518615782260895,-0.015122570097446442,-0.23897235095500946,0.2804649770259857
131,4.368850000000001,45,left,0.08268003165721893,-0.004702395293861628,-0.23623670637607574,0.2903779149055481
131,4.368850000000001,46,left,0.05229489505290985,-0.01580970548093319,-0.22894404828548431,0.2660863995552063
131,4.368850000000001,47,left,0.039650335907936096,-0.012001696042716503,-0.21569858491420746,0.25324547290802
131,4.368850000000001,50,right,0.08873267471790314,0.07539190351963043,-0.16867518424987793,0.3040114939212799
131,4.368850000000001,51,right,0.1015172153711319,0.06770917773246765,-0.1799989640712738,0.30921509861946106
131,4.368850000000001,52,right,0.07365019619464874,0.07068189978599548,-0.16177120804786682,0.2885863780975342
131,4.368850000000001,53,right,0.05880151689052582,0.06161674112081528,-0.1585235595703125,0.27239665389060974
132,4.402200000000001,44,left,0.06567440927028656,-0.01432502456009388,-0.23899762332439423,0.2809757590293884
132,4.402200000000001,45,left,0.08309809863567352,-0.0038049942813813686,-0.23649904131889343,0.29084569215774536
132,4.402200000000001,46,left,0.05282767117023468,-0.014895407482981682,-0.22890028357505798,0.26664045453071594
132,4.402200000000001,47,left,0.04022550582885742,-0.010902956128120422,-0.21567736566066742,0.2538323700428009
132,4.402200000000001,50,right,0.08903197944164276,0.07761906087398529,-0.1705162525177002,0.30433332920074463
132,4.402200000000001,51,right,0.10178418457508087,0.06975027173757553,-0.18171395361423492,0.3095317780971527
132,4.402200000000001,52,right,0.0740116685628891,0.07296226918697357,-0.16346251964569092,0.28895995020866394
132,4.402200000000001,53,right,0.05922301113605499,0.06387823075056076,-0.1599791795015335,0.27282989025115967
133,4.435550000000001,44,left,0.0661792904138565,-0.013506438583135605,-0.23902574181556702,0.2815021574497223
133,4.435550000000001,45,left,0.08353020250797272,-0.0028907298110425472,-0.2367662489414215,0.29132720828056335
133,4.435550000000001,46,left,0.05337609350681305,-0.013959595933556557,-0.22886091470718384,0.2672104239463806
133,4.435550000000001,47,left,0.04081711173057556,-0.009783994406461716,-0.215663343667984,0.25443464517593384
133,4.435550000000001,50,right,0.08933185040950775,0.07983186095952988,-0.17238548398017883,0.30465471744537354
133,4.435550000000001,51,right,0.10205225646495819,0.07177990674972534,-0.18345403671264648,0.30984926223754883
